tweet_id,airline,airline_sentiment,word,sentiment
9869,US Airways,negative,hell,negative
9870,US Airways,negative,promised,positive
9871,US Airways,negative,lost,negative
9872,US Airways,negative,delayed,negative
9874,US Airways,negative,worst,negative
9878,US Airways,negative,rude,negative
9878,US Airways,negative,hostile,negative
9878,US Airways,negative,worse,negative
9879,US Airways,negative,hell,negative
9879,US Airways,negative,issues,negative
9883,US Airways,negative,issue,negative
9884,US Airways,negative,issues,negative
9884,US Airways,negative,frustrated,negative
9885,US Airways,negative,fail,negative
9885,US Airways,negative,refund,positive
9885,US Airways,negative,classy,positive
9887,US Airways,negative,rude,negative
9887,US Airways,negative,horrible,negative
9889,US Airways,negative,delayed,negative
9892,US Airways,negative,rude,negative
9896,US Airways,negative,suffering,negative
9896,US Airways,negative,cancer,negative
9896,US Airways,negative,compassion,positive
9896,US Airways,negative,disgusted,negative
9898,US Airways,negative,horrible,negative
9900,US Airways,negative,dying,negative
9901,US Airways,negative,worse,negative
9901,US Airways,negative,rude,negative
9901,US Airways,negative,unhelpful,negative
9903,US Airways,negative,offensively,negative
9904,US Airways,neutral,glad,positive
9904,US Airways,neutral,super,positive
9904,US Airways,neutral,unfortunate,negative
9905,US Airways,negative,delay,negative
9905,US Airways,negative,realistic,positive
9906,US Airways,neutral,luck,positive
9906,US Airways,neutral,cool,positive
9909,US Airways,negative,dirty,negative
9910,US Airways,negative,crashed,negative
9917,US Airways,negative,enjoyed,positive
9920,US Airways,negative,aggressive,negative
9921,US Airways,neutral,delayed,negative
9924,US Airways,negative,worst,negative
9924,US Airways,negative,delayed,negative
9926,US Airways,positive,issues,negative
9926,US Airways,positive,delays,negative
9928,US Airways,negative,lost,negative
9929,US Airways,negative,poor,negative
9930,US Airways,negative,worst,negative
9930,US Airways,negative,loved,positive
9931,US Airways,negative,patience,positive
9931,US Airways,negative,honor,positive
9932,US Airways,neutral,bereavement,negative
9933,US Airways,negative,classy,positive
9934,US Airways,negative,lose,negative
9935,US Airways,negative,annoying,negative
9936,US Airways,negative,delay,negative
9937,US Airways,negative,issue,negative
9939,US Airways,negative,hard,negative
9940,US Airways,negative,unacceptable,negative
9941,US Airways,negative,correctly,positive
9941,US Airways,negative,sarcastic,negative
9941,US Airways,negative,delaying,negative
9942,US Airways,negative,miss,negative
9945,US Airways,negative,wasted,negative
9946,US Airways,negative,unacceptable,negative
9947,US Airways,neutral,mad,negative
9947,US Airways,neutral,love,positive
9948,US Airways,negative,delay,negative
9949,US Airways,negative,terrible,negative
9949,US Airways,negative,delayed,negative
9949,US Airways,negative,horrid,negative
9950,US Airways,negative,irritated,negative
9953,US Airways,negative,delayed,negative
9954,US Airways,negative,stress,negative
9954,US Airways,negative,errors,negative
9958,US Airways,negative,bad,negative
9960,US Airways,negative,bad,negative
9960,US Airways,negative,appealing,positive
9962,US Airways,negative,pretty,positive
9962,US Airways,negative,ridiculous,negative
9965,US Airways,negative,promise,positive
9966,US Airways,negative,delayed,negative
9967,US Airways,negative,issues,negative
9967,US Airways,negative,awful,negative
9969,US Airways,negative,fail,negative
9971,US Airways,negative,failures,negative
9972,US Airways,negative,concerned,negative
9974,US Airways,negative,refund,positive
9974,US Airways,negative,dispute,negative
9975,US Airways,negative,hung,negative
9975,US Airways,negative,bs,negative
9976,US Airways,negative,lost,negative
9977,US Airways,negative,crap,negative
9979,US Airways,negative,awful,negative
9980,US Airways,negative,wrong,negative
9980,US Airways,negative,frustrating,negative
9981,US Airways,negative,hung,negative
9984,US Airways,negative,gold,positive
9985,US Airways,negative,fuck,negative
9986,US Airways,negative,issues,negative
9986,US Airways,negative,tough,positive
9986,US Airways,negative,fail,negative
9987,US Airways,neutral,guarantee,positive
9989,US Airways,negative,failed,negative
9989,US Airways,negative,blame,negative
9993,US Airways,negative,issue,negative
9994,US Airways,negative,nicely,positive
9995,US Airways,negative,refund,positive
9996,US Airways,negative,issues,negative
9996,US Airways,negative,unbelievable,negative
9999,US Airways,negative,issue,negative
10004,US Airways,negative,delay,negative
10006,US Airways,negative,falling,negative
10007,US Airways,negative,worst,negative
10008,US Airways,negative,miss,negative
10008,US Airways,negative,delayed,negative
10008,US Airways,negative,frustrated,negative
10009,US Airways,negative,awful,negative
10010,US Airways,negative,sick,negative
10011,US Airways,negative,delay,negative
10011,US Airways,negative,stuck,negative
10012,US Airways,negative,rude,negative
10012,US Airways,negative,sick,negative
10012,US Airways,negative,missed,negative
10013,US Airways,negative,stupid,negative
10013,US Airways,negative,issue,negative
10013,US Airways,negative,support,positive
10015,US Airways,negative,hang,negative
10016,US Airways,positive,painless,positive
10016,US Airways,positive,effortless,positive
10016,US Airways,positive,fantastic,positive
10018,US Airways,negative,delay,negative
10018,US Airways,negative,wrong,negative
10018,US Airways,negative,pathetic,negative
10019,US Airways,negative,love,positive
10019,US Airways,negative,stuck,negative
10019,US Airways,negative,stuck,negative
10022,US Airways,negative,unacceptable,negative
10022,US Airways,negative,hard,negative
10024,US Airways,negative,delayed,negative
10024,US Airways,negative,shit,negative
10025,US Airways,negative,approve,positive
10025,US Airways,negative,fear,negative
10025,US Airways,negative,losing,negative
10027,US Airways,negative,deplorable,negative
10027,US Airways,negative,rude,negative
10027,US Airways,negative,delays,negative
10030,US Airways,negative,horrible,negative
10032,US Airways,negative,stuck,negative
10032,US Airways,negative,ridiculous,negative
10033,US Airways,negative,promise,positive
10035,US Airways,negative,horrible,negative
10039,US Airways,negative,accomplish,positive
10040,US Airways,negative,frustration,negative
10042,US Airways,neutral,benefit,positive
10043,US Airways,negative,cheap,negative
10045,US Airways,negative,inconvenience,negative
10045,US Airways,negative,freaking,negative
10045,US Airways,negative,fail,negative
10046,US Airways,negative,delayed,negative
10046,US Airways,negative,miss,negative
10047,US Airways,negative,blatant,negative
10047,US Airways,negative,lie,negative
10048,US Airways,negative,worst,negative
10051,US Airways,negative,pretty,positive
10051,US Airways,negative,upset,negative
10053,US Airways,negative,responsive,positive
10054,US Airways,negative,careless,negative
10056,US Airways,negative,bother,negative
10056,US Airways,negative,worst,negative
10057,US Airways,negative,poor,negative
10057,US Airways,negative,delay,negative
10058,US Airways,negative,worst,negative
10059,US Airways,negative,inability,negative
10061,US Airways,negative,impressed,positive
10061,US Airways,negative,unhelpful,negative
10061,US Airways,negative,incredibly,positive
10061,US Airways,negative,rude,negative
10065,US Airways,negative,worst,negative
10066,US Airways,negative,delay,negative
10066,US Airways,negative,delayed,negative
10068,US Airways,negative,brutal,negative
10071,US Airways,negative,delay,negative
10072,US Airways,negative,delay,negative
10078,US Airways,negative,delayed,negative
10078,US Airways,negative,hung,negative
10079,US Airways,negative,hot,positive
10079,US Airways,negative,mess,negative
10080,US Airways,negative,bad,negative
10081,US Airways,positive,friendly,positive
10081,US Airways,positive,helped,positive
10085,US Airways,negative,abysmal,negative
10086,US Airways,negative,worth,positive
10087,US Airways,negative,delay,negative
10087,US Airways,negative,delayed,negative
10087,US Airways,negative,frustrating,negative
10089,US Airways,negative,sucks,negative
10091,US Airways,negative,appreciated,positive
10092,US Airways,negative,hung,negative
10092,US Airways,negative,correct,positive
10092,US Airways,negative,error,negative
10092,US Airways,negative,unhappy,negative
10095,US Airways,negative,suck,negative
10099,US Airways,negative,delayed,negative
10099,US Airways,negative,unable,negative
10100,US Airways,positive,pleasant,positive
10100,US Airways,positive,helpful,positive
10100,US Airways,positive,kudos,positive
10102,US Airways,negative,worse,negative
10102,US Airways,negative,lost,negative
10103,US Airways,negative,confused,negative
10105,US Airways,neutral,sadly,negative
10106,US Airways,negative,sucks,negative
10107,US Airways,negative,tense,negative
10107,US Airways,negative,miserable,negative
10108,US Airways,negative,delayed,negative
10108,US Airways,negative,miss,negative
10110,US Airways,negative,hung,negative
10110,US Airways,negative,died,negative
10111,US Airways,negative,impressive,positive
10111,US Airways,negative,lack,negative
10111,US Airways,negative,concern,negative
10111,US Airways,negative,havoc,negative
10113,US Airways,negative,excellent,positive
10113,US Airways,negative,shame,negative
10114,US Airways,negative,hung,negative
10114,US Airways,negative,worst,negative
10117,US Airways,negative,worst,negative
10121,US Airways,negative,poor,negative
10124,US Airways,negative,delayed,negative
10125,US Airways,negative,aggravating,negative
10125,US Airways,negative,loose,negative
10126,US Airways,negative,incompetence,negative
10126,US Airways,negative,overwhelming,negative
10127,US Airways,negative,unusual,negative
10127,US Airways,negative,screwed,negative
10128,US Airways,negative,horrible,negative
10129,US Airways,negative,issue,negative
10130,US Airways,positive,incredibly,positive
10130,US Airways,positive,helpful,positive
10131,US Airways,negative,hate,negative
10131,US Airways,negative,delays,negative
10131,US Airways,negative,hostage,negative
10132,US Airways,positive,excellent,positive
10132,US Airways,positive,complaint,negative
10134,US Airways,negative,unhelpful,negative
10136,US Airways,negative,complaint,negative
10137,US Airways,negative,useless,negative
10137,US Airways,negative,idiots,negative
10139,US Airways,negative,issue,negative
10139,US Airways,negative,frustrated,negative
10140,US Airways,negative,helpful,positive
10140,US Airways,negative,impossible,negative
10140,US Airways,negative,desperately,negative
10142,US Airways,positive,helpful,positive
10143,US Airways,negative,idiotic,negative
10144,US Airways,neutral,fresh,positive
10144,US Airways,neutral,nice,positive
10145,US Airways,negative,atrocious,negative
10147,US Airways,neutral,appreciated,positive
10148,US Airways,negative,stuck,negative
10150,US Airways,negative,bad,negative
10152,US Airways,negative,dying,negative
10152,US Airways,negative,loyalty,positive
10154,US Airways,negative,suck,negative
10156,US Airways,negative,joke,negative
10160,US Airways,negative,disappointed,negative
10162,US Airways,positive,helpful,positive
10162,US Airways,positive,patient,positive
10162,US Airways,positive,stuck,negative
10163,US Airways,negative,poorly,negative
10163,US Airways,negative,shameful,negative
10165,US Airways,negative,lies,negative
10166,US Airways,negative,delay,negative
10167,US Airways,negative,disgrace,negative
10169,US Airways,negative,glad,positive
10169,US Airways,negative,delays,negative
10169,US Airways,negative,frustrating,negative
10170,US Airways,negative,horrid,negative
10170,US Airways,negative,fail,negative
10171,US Airways,negative,safe,positive
10177,US Airways,negative,missed,negative
10179,US Airways,negative,hate,negative
10180,US Airways,negative,unacceptable,negative
10182,US Airways,negative,issues,negative
10182,US Airways,negative,missed,negative
10183,US Airways,negative,grief,negative
10184,US Airways,negative,bloody,negative
10185,US Airways,negative,bad,negative
10185,US Airways,negative,missed,negative
10187,US Airways,neutral,award,positive
10188,US Airways,negative,upset,negative
10189,US Airways,negative,chaos,negative
10189,US Airways,negative,abounds,positive
10189,US Airways,negative,humour,positive
10189,US Airways,negative,free,positive
